"","Agno","Grado","rbd","Grupo_socioeconomico","PtjeLectura","PtjeMatematica","Autoestima","Convivencia","HabitosSaludables","FormacionCiudadana","Desempeno"
"23975",2018,"4b",5373,"Medio bajo",212,208,72.456088517317,68.3620928807158,67.1703982643302,80.7553199565438,"MEDIO-BAJO"
"23976",2018,"4b",5374,"Medio bajo",240,214,74.2702879717536,70.5519946796565,61.2602512755466,75.303061475406,"MEDIO-BAJO"
"23977",2018,"4b",5374,"Medio bajo",240,214,74.2702879717536,70.5519946796565,61.2602512755466,75.303061475406,"MEDIO"
"23978",2018,"4b",5375,"Medio bajo",271,251,89.7358521180996,86.9891443628562,85.5409047389355,94.7706161730154,"MEDIO"
"23979",2018,"4b",5376,"Medio bajo",264,244,77.2323625111591,81.0727286143836,79.9427812812319,85.9015416682548,"SIN CATEGORIA: BAJA MATRICULA"
"23980",2018,"4b",5378,"Medio bajo",261,211,81.02869066915,84.6813769605165,82.7007782250653,91.8942196228736,"INSUFICIENTE"
"23981",2018,"4b",5378,"Medio bajo",261,211,81.02869066915,84.6813769605165,82.7007782250653,91.8942196228736,"MEDIO"
"23982",2018,"4b",5379,"Medio bajo",294,222,65.4013680477233,73.9235523094741,72.4512844084933,79.2039119903076,"SIN CATEGORIA: BAJA MATRICULA"
"23983",2018,"4b",5382,"Medio bajo",230,228,78.2179372864723,67.2524140208187,70.6089647063262,82.3942356983524,"MEDIO"
"23984",2018,"4b",5382,"Medio bajo",230,228,78.2179372864723,67.2524140208187,70.6089647063262,82.3942356983524,"MEDIO-BAJO"
"23985",2018,"4b",5385,"Medio bajo",212,222,72.4249245642181,74.5032374747967,62.1156133735472,72.6258118711084,"SIN CATEGORIA: BAJA MATRICULA"
"23986",2018,"4b",5385,"Medio bajo",212,222,72.4249245642181,74.5032374747967,62.1156133735472,72.6258118711084,"MEDIO"
"23987",2018,"4b",5386,"Medio bajo",269,196,73.2121019943739,68.5865658260451,62.7432968879226,72.396785846471,"SIN CATEGORIA: BAJA MATRICULA"
"23988",2018,"4b",5387,"Medio bajo",289,235,76.5513965333509,72.2562846244377,66.9923328801269,71.1745527354,"MEDIO"
"23989",2018,"4b",5391,"Medio bajo",271,216,80.5619556340124,90.5741702906695,80.9843963362076,93.8154180495225,"SIN CATEGORIA: BAJA MATRICULA"
"23990",2018,"4b",5391,"Medio bajo",271,216,80.5619556340124,90.5741702906695,80.9843963362076,93.8154180495225,"MEDIO"
"23991",2018,"4b",5392,"Medio bajo",210,195,46.7898240954658,62.8779578821449,49.5623469323313,58.2668677253556,"SIN CATEGORIA: BAJA MATRICULA"
"23992",2018,"4b",5395,"Medio bajo",260,256,78.5419241259766,76.5246882816004,71.7576830036428,81.7151791084893,"MEDIO"
"23993",2018,"4b",5395,"Medio bajo",260,256,78.5419241259766,76.5246882816004,71.7576830036428,81.7151791084893,"ALTO"
"23994",2018,"4b",5396,"Medio bajo",240,214,77.809630222296,75.993631161313,69.4572294494899,80.57133466301,"MEDIO"
"23995",2018,"4b",5396,"Medio bajo",240,214,77.809630222296,75.993631161313,69.4572294494899,80.57133466301,"MEDIO-BAJO"
"23996",2018,"4b",5398,"Medio bajo",287,234,72.76848378946,73.4206589455838,62.6042033630439,76.1912558470652,"MEDIO-BAJO"
"23997",2018,"4b",5404,"Medio bajo",227,232,89.5746655921672,68.8026673824613,72.105170536686,76.7534356319086,"SIN CATEGORIA: BAJA MATRICULA"
"23998",2018,"4b",5404,"Medio bajo",227,232,89.5746655921672,68.8026673824613,72.105170536686,76.7534356319086,"INSUFICIENTE"
"23999",2018,"4b",5406,"Medio bajo",267,239,82.7555637738196,82.5952958213328,82.622355408781,91.1182213008442,"MEDIO"
"24000",2018,"4b",5407,"Medio bajo",286,242,80.5537414428163,75.4777025542889,83.6490456691885,87.8690986659402,"MEDIO"
"24001",2018,"4b",5408,"Medio bajo",290,258,76.798085589173,72.738351441012,69.0344522352727,77.7930996851171,"MEDIO"
"24002",2018,"4b",5411,"Medio bajo",247,232,75.1595228598888,70.2385268363488,69.1326005508435,74.0254998011336,"MEDIO"
"24003",2018,"4b",5414,"Medio bajo",321,305,64.8563896160458,76.9868153723591,85.7650872608462,88.0561674913323,"SIN CATEGORIA: BAJA MATRICULA"
"24004",2018,"4b",5415,"Medio bajo",NA,NA,71.3657712288609,83.9246887395765,75.8020026135142,86.8954320025233,"SIN CATEGORIA: BAJA MATRICULA"
"24005",2018,"4b",5422,"Medio bajo",241,197,62.8598996864818,60.7136165979338,57.1704511561787,63.0223933419842,"SIN CATEGORIA: BAJA MATRICULA"
"24006",2018,"4b",5423,"Medio bajo",196,181,64.3001446735047,72.2751361995993,62.3482659069346,76.4679048392814,"SIN CATEGORIA: BAJA MATRICULA"
"24007",2018,"4b",5424,"Medio bajo",NA,NA,76.8515024959528,91.0990823462695,92.4023076387861,93.1944025576756,"SIN CATEGORIA: BAJA MATRICULA"
"24008",2018,"4b",5425,"Medio bajo",297,249,79.5275008676307,79.5073361690902,66.2122750440281,87.8236925044842,"INSUFICIENTE"
"24009",2018,"4b",5425,"Medio bajo",297,249,79.5275008676307,79.5073361690902,66.2122750440281,87.8236925044842,"MEDIO-BAJO"
"24010",2018,"4b",5425,"Medio bajo",297,249,79.5275008676307,79.5073361690902,66.2122750440281,87.8236925044842,"SIN CATEGORIA: BAJA MATRICULA"
"24011",2018,"4b",5430,"Medio bajo",275,199,58.3059650004613,66.3616908580822,60.5528817324191,68.6613051162604,"SIN CATEGORIA: BAJA MATRICULA"
"24012",2018,"4b",5431,"Medio bajo",NA,NA,71.2422148811922,71.4490780555362,84.551081028481,93.8031726548016,"SIN CATEGORIA: BAJA MATRICULA"
"24013",2018,"4b",5434,"Medio bajo",275,255,72.9833086085756,75.5977720985743,71.3818872038331,76.04463143168,"MEDIO"
"24014",2018,"4b",5435,"Medio bajo",273,251,68.6544468610692,72.92559045734,69.0369476215531,74.0887961276787,"MEDIO"
"24015",2018,"4b",5436,"Medio bajo",287,214,69.3781045456278,71.7702173723713,76.3318378660334,81.0472508860145,"SIN CATEGORIA: BAJA MATRICULA"
"24016",2018,"4b",5437,"Medio bajo",NA,NA,41.1681615068305,73.0414567243264,51.7363721509064,55.7050359763652,"SIN CATEGORIA: BAJA MATRICULA"
"24017",2018,"4b",5441,"Medio bajo",259,256,76.0198333353113,73.2205383520382,68.140831602685,75.7432575295021,"MEDIO"
"24018",2018,"4b",5442,"Medio bajo",289,268,77.4755015449518,80.1806939680773,75.7938832565062,81.6016194951998,"ALTO"
"24019",2018,"4b",5442,"Medio bajo",289,268,77.4755015449518,80.1806939680773,75.7938832565062,81.6016194951998,"MEDIO"
"24020",2018,"4b",5446,"Medio bajo",261,263,71.3760460770261,77.7123593398105,67.5366171546128,84.0461401406226,"MEDIO"
"24021",2018,"4b",5449,"Medio bajo",253,228,83.9495183972155,82.5409011955022,83.5528800544586,90.313305915893,"SIN CATEGORIA: BAJA MATRICULA"
"24022",2018,"4b",5455,"Medio bajo",NA,NA,57.5439660308402,60.084559396336,51.5472235812315,53.5719811344561,"SIN CATEGORIA: BAJA MATRICULA"
"24023",2018,"4b",5459,"Medio bajo",NA,NA,75.7106274225993,68.9155351191856,65.3098883580541,75.9612177704184,"SIN CATEGORIA: BAJA MATRICULA"
"24024",2018,"4b",5462,"Medio bajo",269,278,59.9029494188558,69.2525414700323,63.6979813307554,72.6900415643549,"SIN CATEGORIA: BAJA MATRICULA"
"24025",2018,"4b",5463,"Medio bajo",NA,NA,47.3821819186261,74.8924885764082,64.1542066636663,49.9342765409087,"SIN CATEGORIA: BAJA MATRICULA"
"24026",2018,"4b",5465,"Medio bajo",294,303,79.6620117268677,85.0913192265066,80.8223773408326,84.7743983731777,"ALTO"
"24027",2018,"4b",5466,"Medio bajo",246,240,84.758911556452,80.8350452634666,80.3226579187252,90.244783977896,"ALTO"
"24028",2018,"4b",5470,"Medio bajo",248,236,71.2837707775487,66.3268453746986,64.1174395577891,71.0865168218022,"MEDIO"
"24029",2018,"4b",5471,"Medio bajo",241,216,72.437803170265,69.3055433548695,63.3896001181671,73.0046948427728,"MEDIO"
"24030",2018,"4b",5471,"Medio bajo",241,216,72.437803170265,69.3055433548695,63.3896001181671,73.0046948427728,"MEDIO-BAJO"
"24031",2018,"4b",5472,"Medio bajo",253,222,79.1416632125819,75.858359487428,70.2913667654424,81.4085315658433,"MEDIO-BAJO"
"24032",2018,"4b",5472,"Medio bajo",253,222,79.1416632125819,75.858359487428,70.2913667654424,81.4085315658433,"MEDIO"
"24033",2018,"4b",5473,"Medio bajo",324,265,77.0884318025303,74.1986096793582,62.34837638923,72.6539534992263,"SIN CATEGORIA: BAJA MATRICULA"
"24034",2018,"4b",5474,"Medio bajo",271,237,69.1146878706285,80.0358127871921,55.5742036218529,65.4152059597432,"SIN CATEGORIA: BAJA MATRICULA"
"24035",2018,"4b",5479,"Medio bajo",174,157,69.6493499119399,70.7658593142695,84.3961563359756,84.4507372965443,"SIN CATEGORIA: BAJA MATRICULA"
"24036",2018,"4b",5482,"Medio bajo",323,372,76.4660979571095,85.6892699781579,74.6192655317228,83.8405874937609,"SIN CATEGORIA: BAJA MATRICULA"
"24037",2018,"4b",5485,"Medio bajo",298,266,79.7119156685863,81.3768872709486,74.4303828268559,72.6794334497436,"SIN CATEGORIA: BAJA MATRICULA"
"24038",2018,"4b",5487,"Medio bajo",246,233,79.0590191114011,80.7243423299106,68.230955124364,87.3604234959488,"SIN CATEGORIA: BAJA MATRICULA"
"24039",2018,"4b",5492,"Medio bajo",266,224,73.2934891691298,76.4300230790343,85.8676459700541,82.5578946073909,"SIN CATEGORIA: BAJA MATRICULA"
"24040",2018,"4b",5493,"Medio bajo",220,177,69.6379191445447,70.2747374696375,68.4879737401597,77.345873227414,"MEDIO"
"24041",2018,"4b",5494,"Medio bajo",300,235,64.1070159140124,74.3792432400116,58.5483219107631,66.6582482083102,"SIN CATEGORIA: BAJA MATRICULA"
"24042",2018,"4b",5499,"Medio bajo",225,233,74.6092032911903,75.7321878021185,71.0713486244896,85.9603957663836,"MEDIO"
"24043",2018,"4b",5499,"Medio bajo",225,233,74.6092032911903,75.7321878021185,71.0713486244896,85.9603957663836,"SIN CATEGORIA: BAJA MATRICULA"
"24044",2018,"4b",5499,"Medio bajo",225,233,74.6092032911903,75.7321878021185,71.0713486244896,85.9603957663836,"ALTO"
"24045",2018,"4b",5503,"Medio bajo",NA,NA,74.1243035213226,76.1426593545588,66.8661348706589,80.9972979070769,"SIN CATEGORIA: BAJA MATRICULA"
"24046",2018,"4b",5504,"Medio bajo",321,279,77.1238359194652,77.9258583278079,75.6497705363882,85.0630956936737,"SIN CATEGORIA: BAJA MATRICULA"
"24047",2018,"4b",5506,"Medio bajo",NA,NA,84.8984093585246,80.051463042626,88.7870394812327,93.4488238278906,"SIN CATEGORIA: BAJA MATRICULA"
"24048",2018,"4b",5508,"Medio bajo",253,257,75.5035529180186,72.9017054304903,69.9065781120564,80.149972473803,"MEDIO"
"24049",2018,"4b",5510,"Medio bajo",274,248,69.2673198504149,74.6257014513242,61.4592771645768,75.3048051584022,"MEDIO-BAJO"
"24050",2018,"4b",5510,"Medio bajo",274,248,69.2673198504149,74.6257014513242,61.4592771645768,75.3048051584022,"MEDIO"
"24051",2018,"4b",5513,"Medio bajo",264,247,75.5012750421508,86.2419112000937,80.3914945592644,91.0967970109037,"SIN CATEGORIA: BAJA MATRICULA"
"24052",2018,"4b",5516,"Medio bajo",NA,NA,NA,65.8195082103052,70.9570349692619,74.6748158520431,"SIN CATEGORIA: BAJA MATRICULA"
"24053",2018,"4b",5518,"Medio bajo",254,203,70.2304091685313,86.9196795372648,82.4922337361112,65.4858500310214,"SIN CATEGORIA: BAJA MATRICULA"
"24054",2018,"4b",5521,"Medio bajo",173,225,63.8699051342717,71.2589578220634,NA,70.7246398896231,"SIN CATEGORIA: BAJA MATRICULA"
"24055",2018,"4b",5522,"Medio bajo",284,315,67.8444617788884,77.9736802388323,85.6682157970918,72.9965635863998,"SIN CATEGORIA: BAJA MATRICULA"
"24056",2018,"4b",5523,"Medio bajo",313,262,74.0449212381999,92.3658155877464,78.3357793711542,90.3047603572318,"SIN CATEGORIA: BAJA MATRICULA"
"24057",2018,"4b",5525,"Medio bajo",248,266,60.4343657871018,67.3957200012901,56.7512307138138,61.1914627797251,"SIN CATEGORIA: BAJA MATRICULA"
"24058",2018,"4b",5532,"Medio bajo",250,222,68.6081502820454,78.3049541715795,74.4662063783292,74.4160888105151,"SIN CATEGORIA: BAJA MATRICULA"
"24059",2018,"4b",5533,"Medio bajo",NA,NA,78.6399591701983,86.8392939453044,84.7015743090527,84.1184049593268,"SIN CATEGORIA: BAJA MATRICULA"
"24060",2018,"4b",5535,"Medio bajo",283,228,86.4823153853573,92.35618344445,84.1381185761298,91.8783303666746,"SIN CATEGORIA: BAJA MATRICULA"
"24061",2018,"4b",5536,"Medio bajo",252,189,66.3936882434048,66.5799675136192,82.3689945717457,75.7694051251108,"SIN CATEGORIA: BAJA MATRICULA"
"24062",2018,"4b",5537,"Medio bajo",252,222,83.3208117802414,82.5531176983752,79.2866123978364,88.1310669910192,"SIN CATEGORIA: BAJA MATRICULA"
"24063",2018,"4b",5537,"Medio bajo",252,222,83.3208117802414,82.5531176983752,79.2866123978364,88.1310669910192,"MEDIO"
"24064",2018,"4b",5538,"Medio bajo",292,294,80.6419020444391,84.6292247852791,78.704151094875,84.3517899420129,"MEDIO"
"24065",2018,"4b",5539,"Medio bajo",294,258,85.666184861992,84.1016657787166,83.1220597242691,92.102944952266,"MEDIO"
"24066",2018,"4b",5539,"Medio bajo",294,258,85.666184861992,84.1016657787166,83.1220597242691,92.102944952266,"ALTO"
"24067",2018,"4b",5541,"Medio bajo",314,248,79.2396846031959,78.5302294627534,72.7516509598917,84.0569089363802,"SIN CATEGORIA: BAJA MATRICULA"
"24068",2018,"4b",5544,"Medio bajo",NA,NA,73.7679796439462,67.8227271675756,63.1708157479014,62.8861301961308,"SIN CATEGORIA: BAJA MATRICULA"
"24069",2018,"4b",5546,"Medio bajo",NA,NA,82.7091776169098,82.6982412504568,69.1506330336099,83.7375850954827,"SIN CATEGORIA: BAJA MATRICULA"
"24070",2018,"4b",5548,"Medio bajo",NA,NA,76.6085696006629,68.0368717912957,86.5498581275987,NA,"SIN CATEGORIA: BAJA MATRICULA"
"24071",2018,"4b",5550,"Medio bajo",330,268,65.8944820837279,79.6179505395997,74.4520439428099,79.5854085332726,"SIN CATEGORIA: BAJA MATRICULA"
"24072",2018,"4b",5551,"Medio bajo",208,185,83.0648551593888,75.3157267291887,63.9156940875312,81.0558857937341,"SIN CATEGORIA: BAJA MATRICULA"
"24073",2018,"4b",5552,"Medio bajo",NA,NA,45.3839086499964,NA,77.4011155055944,76.7231333719591,"SIN CATEGORIA: BAJA MATRICULA"
"24074",2018,"4b",5554,"Medio bajo",NA,NA,82.7535127146506,81.5112462963879,78.9872224854001,83.8568830819251,"SIN CATEGORIA: BAJA MATRICULA"
"24075",2018,"4b",5558,"Medio bajo",NA,NA,52.6364478461658,75.0356121153526,60.5460604177654,67.2776470920094,"SIN CATEGORIA: BAJA MATRICULA"
"24076",2018,"4b",5561,"Medio bajo",NA,NA,62.543860828154,97.7844780040572,82.1272220483031,98.2955614622085,"SIN CATEGORIA: BAJA MATRICULA"
"24077",2018,"4b",5563,"Medio bajo",213,195,66.9389630142128,70.1224270766056,69.9846563453411,83.6611179146484,"SIN CATEGORIA: BAJA MATRICULA"
"24078",2018,"4b",5569,"Medio bajo",263,248,72.1219259467067,65.2042999730953,61.8802337620108,69.2523011826169,"SIN CATEGORIA: FALTA DE INFORMACIÓN"
"24079",2018,"4b",5569,"Medio bajo",263,248,72.1219259467067,65.2042999730953,61.8802337620108,69.2523011826169,"INSUFICIENTE"
"24080",2018,"4b",5569,"Medio bajo",263,248,72.1219259467067,65.2042999730953,61.8802337620108,69.2523011826169,"MEDIO"
"24081",2018,"4b",5574,"Medio bajo",271,245,74.7273115364822,66.3318379841565,59.8577102001073,68.8334897685921,"MEDIO"
"24082",2018,"4b",5575,"Medio bajo",254,235,75.2017229143542,72.3663120580894,69.7384952597761,75.9601378200911,"MEDIO"
"24083",2018,"4b",5575,"Medio bajo",254,235,75.2017229143542,72.3663120580894,69.7384952597761,75.9601378200911,"MEDIO-BAJO"
"24084",2018,"4b",5578,"Medio bajo",290,283,73.5099747488045,81.0682575861018,75.2127941706017,79.5092975861744,"MEDIO"
"24085",2018,"4b",5580,"Medio bajo",280,260,76.0248960367551,75.2538835879707,67.4735043079302,75.4673108703707,"MEDIO-BAJO"
"24086",2018,"4b",5580,"Medio bajo",280,260,76.0248960367551,75.2538835879707,67.4735043079302,75.4673108703707,"MEDIO"
"24087",2018,"4b",5582,"Medio bajo",240,223,73.4374433113068,69.7112532552917,72.9322310121002,72.2953603903559,"MEDIO-BAJO"
"24088",2018,"4b",5583,"Medio bajo",256,250,74.607673270391,76.5264193150878,69.8560740935467,80.4107585211373,"MEDIO"
"24089",2018,"4b",5585,"Medio bajo",276,246,72.1071447818547,78.3074049034334,69.8923797209402,79.0243395897625,"MEDIO-BAJO"
"24090",2018,"4b",5585,"Medio bajo",276,246,72.1071447818547,78.3074049034334,69.8923797209402,79.0243395897625,"MEDIO"
"24091",2018,"4b",5588,"Medio bajo",264,237,71.6920309594496,73.5781962037293,69.2022072218661,75.1892241408973,"MEDIO"
"24092",2018,"4b",5589,"Medio bajo",270,254,73.4353495461213,74.4342007390437,71.1175071752459,75.587182849,"MEDIO-BAJO"
"24093",2018,"4b",5589,"Medio bajo",270,254,73.4353495461213,74.4342007390437,71.1175071752459,75.587182849,"MEDIO"
"24094",2018,"4b",5590,"Medio bajo",255,219,70.264015720674,69.3569247059591,68.070514382019,75.8046302000842,"MEDIO-BAJO"
"24095",2018,"4b",5590,"Medio bajo",255,219,70.264015720674,69.3569247059591,68.070514382019,75.8046302000842,"MEDIO"
"24096",2018,"4b",5592,"Medio bajo",280,274,72.6835696326401,79.8444989345558,71.3426290762111,81.331372898143,"MEDIO-BAJO"
"24097",2018,"4b",5592,"Medio bajo",280,274,72.6835696326401,79.8444989345558,71.3426290762111,81.331372898143,"MEDIO"
"24098",2018,"4b",5596,"Medio bajo",284,259,74.1163317751402,76.5190637234268,69.3663206486071,75.7185354958784,"MEDIO-BAJO"
"24099",2018,"4b",5596,"Medio bajo",284,259,74.1163317751402,76.5190637234268,69.3663206486071,75.7185354958784,"MEDIO"
"24100",2018,"4b",5597,"Medio bajo",286,278,76.5063074614043,70.0690912622307,65.9621230169469,74.1190922488803,"INSUFICIENTE"
"24101",2018,"4b",5597,"Medio bajo",286,278,76.5063074614043,70.0690912622307,65.9621230169469,74.1190922488803,"MEDIO-BAJO"
"24102",2018,"4b",5599,"Medio bajo",255,232,74.7267950203431,74.0295901635043,67.3879738923891,78.7874410153081,"MEDIO"
"24103",2018,"4b",5601,"Medio bajo",257,268,78.6083234984803,78.1050468009166,74.0301318106425,81.3858896338652,"SIN CATEGORIA: BAJA MATRICULA"
"24104",2018,"4b",5601,"Medio bajo",257,268,78.6083234984803,78.1050468009166,74.0301318106425,81.3858896338652,"MEDIO"
"24105",2018,"4b",5604,"Medio bajo",281,254,77.013821481517,75.2123356797656,71.4816687454087,76.1633740893762,"MEDIO-BAJO"
"24106",2018,"4b",5604,"Medio bajo",281,254,77.013821481517,75.2123356797656,71.4816687454087,76.1633740893762,"MEDIO"
"24107",2018,"4b",5606,"Medio bajo",246,235,75.948274464807,72.0746215720285,69.2493885050673,78.9904857641813,"MEDIO-BAJO"
"24108",2018,"4b",5606,"Medio bajo",246,235,75.948274464807,72.0746215720285,69.2493885050673,78.9904857641813,"MEDIO"
"24109",2018,"4b",5608,"Medio bajo",283,272,77.1872175329649,79.4650378268278,72.4449596762486,74.8726467574393,"MEDIO"
"24110",2018,"4b",5611,"Medio bajo",279,244,72.9515982911133,73.1451629607728,64.0783586337257,70.586262938134,"MEDIO-BAJO"
"24111",2018,"4b",5611,"Medio bajo",279,244,72.9515982911133,73.1451629607728,64.0783586337257,70.586262938134,"MEDIO"
"24112",2018,"4b",5613,"Medio bajo",273,257,71.1245261380157,68.5649202560688,57.0436051493383,67.3783618869299,"MEDIO"
"24113",2018,"4b",5614,"Medio bajo",272,231,76.3279458482199,70.2965676182374,71.9856721657826,73.9336728005996,"INSUFICIENTE"
"24114",2018,"4b",5614,"Medio bajo",272,231,76.3279458482199,70.2965676182374,71.9856721657826,73.9336728005996,"MEDIO-BAJO"
"24115",2018,"4b",5622,"Medio bajo",270,275,78.8214838958899,79.1337719426307,73.6575952761087,83.4534155530118,"MEDIO"
"24116",2018,"4b",5622,"Medio bajo",270,275,78.8214838958899,79.1337719426307,73.6575952761087,83.4534155530118,"MEDIO-BAJO"
"24117",2018,"4b",5623,"Medio bajo",228,212,77.2396193462794,81.6170449087401,75.1271330329342,89.2676552319246,"MEDIO"
"24118",2018,"4b",5623,"Medio bajo",228,212,77.2396193462794,81.6170449087401,75.1271330329342,89.2676552319246,"SIN CATEGORIA: BAJA MATRICULA"
"24119",2018,"4b",5624,"Medio bajo",266,239,81.2897895659501,68.3699471783947,64.8834828478304,76.4005150700254,"MEDIO"
"24120",2018,"4b",5625,"Medio bajo",281,239,71.3339043468704,71.0247963278219,67.7581629689952,72.7770301088394,"MEDIO"
"24121",2018,"4b",5627,"Medio bajo",269,241,81.5980962076174,78.6715364435895,78.8249819728419,85.9262219133844,"ALTO"
"24122",2018,"4b",5629,"Medio bajo",265,240,87.4806100531057,69.7363940285902,77.7621634083267,76.8690595662498,"SIN CATEGORIA: BAJA MATRICULA"
"24123",2018,"4b",5630,"Medio bajo",259,184,81.7653994726897,74.5039577680785,76.893830399231,82.0242422625263,"SIN CATEGORIA: BAJA MATRICULA"
"24124",2018,"4b",5631,"Medio bajo",230,215,70.6471279630174,76.9597402965525,73.1415901647743,83.0421027395194,"MEDIO"
"24125",2018,"4b",5632,"Medio bajo",255,226,67.9234549101728,67.3064531879171,74.6325877966167,81.8768293791041,"SIN CATEGORIA: BAJA MATRICULA"
"24126",2018,"4b",5633,"Medio bajo",219,227,68.9209280377483,72.6373433846806,59.1943040509831,75.0660556921386,"SIN CATEGORIA: BAJA MATRICULA"
"24127",2018,"4b",5634,"Medio bajo",254,235,75.0025088663981,91.0485430739519,80.8090374476327,92.9811411140533,"MEDIO-BAJO"
"24128",2018,"4b",5634,"Medio bajo",254,235,75.0025088663981,91.0485430739519,80.8090374476327,92.9811411140533,"INSUFICIENTE"
"24129",2018,"4b",5634,"Medio bajo",254,235,75.0025088663981,91.0485430739519,80.8090374476327,92.9811411140533,"MEDIO"
"24130",2018,"4b",5635,"Medio bajo",202,218,73.6248612388444,83.019584999037,76.7057357992812,90.141092262976,"SIN CATEGORIA: BAJA MATRICULA"
"24131",2018,"4b",5636,"Medio bajo",219,193,71.273634500025,66.2542215590325,66.9059422583573,58.146625673222,"SIN CATEGORIA: BAJA MATRICULA"
"24132",2018,"4b",5637,NA,NA,NA,NA,NA,NA,NA,"SIN CATEGORIA: BAJA MATRICULA"
"24133",2018,"4b",5638,"Medio bajo",214,212,78.8109015744926,73.0392765509544,74.0382843744681,84.9536881696758,"MEDIO"
"24134",2018,"4b",5639,"Medio bajo",220,194,43.6374455215913,61.1280702329932,41.3871291915344,53.7055281818007,"SIN CATEGORIA: BAJA MATRICULA"
"24135",2018,"4b",5640,"Medio bajo",260,237,64.766517931308,72.4484983774017,72.0105597486438,78.4531660135775,"MEDIO-BAJO"
"24136",2018,"4b",5640,"Medio bajo",260,237,64.766517931308,72.4484983774017,72.0105597486438,78.4531660135775,"MEDIO"
"24137",2018,"4b",5644,"Medio bajo",NA,NA,81.4221257664842,82.2697240584125,82.4136979654952,84.8008321148277,"SIN CATEGORIA: BAJA MATRICULA"
"24138",2018,"4b",5645,"Medio bajo",277,261,78.1603935815981,80.6582232495415,76.9388208725453,84.0772768120125,"MEDIO"
"24139",2018,"4b",5646,"Medio bajo",243,218,79.219673898479,75.4466231302004,74.8234613248166,83.9202314643608,"INSUFICIENTE"
"24140",2018,"4b",5646,"Medio bajo",243,218,79.219673898479,75.4466231302004,74.8234613248166,83.9202314643608,"MEDIO-BAJO"
"24141",2018,"4b",5647,"Medio bajo",242,258,79.6127653814006,93.0191451928474,81.1737745190097,71.4207347849687,"SIN CATEGORIA: BAJA MATRICULA"
"24142",2018,"4b",5648,"Medio bajo",247,222,75.4973174421628,73.7040359561387,77.1683853734376,83.6158347956411,"ALTO"
"24143",2018,"4b",5648,"Medio bajo",247,222,75.4973174421628,73.7040359561387,77.1683853734376,83.6158347956411,"SIN CATEGORIA: BAJA MATRICULA"
"24144",2018,"4b",5649,"Medio bajo",276,256,81.7865032685092,82.8620558878279,89.6571785595209,88.9178775259867,"ALTO"
"24145",2018,"4b",5651,"Medio bajo",293,241,89.1315610081998,91.430704226521,88.5867499053198,92.1281876047472,"SIN CATEGORIA: BAJA MATRICULA"
"24146",2018,"4b",5652,"Medio bajo",285,257,73.9851223374976,78.1729627211134,77.9213312438189,83.4779670614859,"MEDIO"
"24147",2018,"4b",5654,"Medio bajo",265,258,74.6198307195499,73.8719338396623,66.7432620782044,75.163113779324,"MEDIO"
"24148",2018,"4b",5659,"Medio bajo",297,289,74.3853320068936,77.7411398317628,75.5653632565498,74.0171525057897,"ALTO"
"24149",2018,"4b",5661,"Medio bajo",275,256,71.1560410844809,72.6839761913261,69.5712222964073,72.4771021691355,"MEDIO"
"24150",2018,"4b",5664,"Medio bajo",291,274,78.0899154567058,82.721741755088,77.4894937965284,82.8551912020563,"MEDIO"
"24151",2018,"4b",5664,"Medio bajo",291,274,78.0899154567058,82.721741755088,77.4894937965284,82.8551912020563,"ALTO"
"24152",2018,"4b",5667,"Medio bajo",248,227,75.6119080614691,67.8163531975334,64.7523460773438,75.3940722417481,"MEDIO-BAJO"
"24153",2018,"4b",5668,"Medio bajo",266,262,69.7451425027956,72.7352058574178,65.3692700974425,75.4386992677001,"MEDIO-BAJO"
"24154",2018,"4b",5669,"Medio bajo",306,279,72.9171390737367,80.6904102967951,70.0189054859231,78.1474194582773,"MEDIO"
"24155",2018,"4b",5670,"Medio bajo",271,253,72.4117228124343,70.866978321747,66.4635855032551,71.0872716786124,"MEDIO"
"24156",2018,"4b",5675,"Medio bajo",300,234,66.6315556691992,77.1556373122643,69.4551499223038,74.3645068775887,"SIN CATEGORIA: BAJA MATRICULA"
"24157",2018,"4b",5678,"Medio bajo",282,279,73.6302474523152,76.1199019326294,72.3510797038799,81.0939991505106,"MEDIO"
"24158",2018,"4b",5680,"Medio bajo",287,274,72.4577984876068,78.9634802992866,71.1768327996314,75.9419289966182,"MEDIO"
"24159",2018,"4b",5682,"Medio bajo",285,259,76.1470990789084,80.5996065698379,75.4142753742309,83.9512018697584,"MEDIO"
"24160",2018,"4b",5683,"Medio bajo",258,240,73.0769463982932,71.4205868567879,72.4942421296574,79.3471165312543,"MEDIO-BAJO"
"24161",2018,"4b",5683,"Medio bajo",258,240,73.0769463982932,71.4205868567879,72.4942421296574,79.3471165312543,"MEDIO"
"24162",2018,"4b",5684,"Medio bajo",245,259,81.4165342845362,88.8597277016085,78.1265248141596,88.3545485205982,"MEDIO-BAJO"
"24163",2018,"4b",5684,"Medio bajo",245,259,81.4165342845362,88.8597277016085,78.1265248141596,88.3545485205982,"MEDIO"
"24164",2018,"4b",5686,"Medio bajo",258,227,69.0118360314652,71.179925272811,64.516176296523,71.8802698326338,"MEDIO"
"24165",2018,"4b",5686,"Medio bajo",258,227,69.0118360314652,71.179925272811,64.516176296523,71.8802698326338,"MEDIO-BAJO"
